sensor_index,date_created,name,location_type,uptime,latitude,longitude
228483,1718317119,Boylston,0,10,46.96629,-120.34356
228505,1718317244,LaBarge,0,18479,42.262054,-110.19552
228559,1718377878,Wildwood Lakefront Cottages,0,23090,48.676502,-122.316795
228683,1718409971,Westmont,0,70551,42.320248,-122.98169
228711,1718646902,EPL Feed LLc,0,44764,48.99162,-122.268776
229031,1718804000,Quigley Trails Park,0,95,43.521008,-114.29055
229061,1718804041,Revais Creek,0,11690,47.29512,-114.39218
229175,1718819621,Camp Wheatgrass,0,48800,45.72406,-110.485214
229237,1718823989,Weirwood Grove,0,6993,48.39989,-119.55384
229315,1718901236,Sunny Way,0,12620,44.03484,-121.321106
229327,1718901240,High Prairie Rd MP 4.1,0,132,43.782066,-122.446365
229341,1718901248,Timm Street,0,25816,44.90406,-116.092766
229345,1718901248,Fir Mountain,0,6753,45.62236,-121.49096
229351,1718901252,Chris Gillette,0,16780,46.59444,-111.69311
229355,1718901257,Blue Heron,0,30952,43.834072,-121.47121
229363,1718904347,Horse Heaven,0,15163,44.311527,-120.74919
229407,1718911073,Rio Abado,0,46485,47.371647,-120.21405
229593,1718924212,North Shore,0,9806,47.838398,-120.80232
229623,1718995579,Driggs North,0,26485,43.770073,-111.07802
229637,1718995594,Cordova Ridge,0,23088,48.511684,-123.37143
229713,1719013405,Star,0,30133,43.707394,-116.46922000000001
229829,1719252976,Crystal Summit,0,15772,46.935886000000004,-121.50084
229833,1719252980,North of Pilot Butte,0,67123,44.067917,-121.279854
229875,1719333629,Bend UMTD,0,15298,44.088905,-121.340965
229897,1719333935,Port of Camas-Washougal Office,0,1,45.57863,-122.380295
229915,1719333950,Healing Reins,0,38906,44.17192,-121.32719
230011,1719349874,Upper Bellamy Rd,0,16622,48.471085,-123.48928
230035,1719413359,Shorewood on the Sound,0,37305,47.493214,-122.36314
230141,1719421094,Hawks Landing,0,54223,43.983765,-123.05506
230187,1719424449,Pronghorn,0,31164,44.193794,-121.17001
230225,1719425139,Gordon Head,0,6775,48.479214,-123.31818
230469,1719601789,Cleetwood Cove Marina,0,305,42.976383,-122.08849
230485,1719601803,North Entrance Road - Crater Lake,0,582,43.079266,-122.117714
230589,1719860532,Chelan Highlands,0,1740,47.85814,-120.0408
230595,1719860537,Back Deck,0,1484,44.184788,-121.268166
230599,1719860540,Base Camp,0,2,45.831257,-111.52102
230601,1719860542,Ranch @Cabins,0,91,45.84571,-111.51187
230627,1719860576,Dye Ln,0,516,43.51027,-116.478455
230699,1719863117,MakoCamp,0,58571,48.62381,-123.14898
230931,1719953330,"Mammoth Hot Springs, WY",0,1004,44.95691,-110.701904
230939,1719953337,Clean Air Ambassador at Palomino Bluff,0,7295,48.46863,-120.19153
231031,1719955561,Clean Air Ambassador @ Nanasu Rd,0,8583,48.377773,-120.10741
231155,1720035747,Drewsey,0,3067,43.80618,-118.378716
231555,1720463140,WWLLC,0,67366,44.014183,-123.06219
231643,1720540762,Clean Air Ambassador @ Pateros City Hall,0,33219,48.05359,-119.89843
231695,1720544069,"Phantom Lake, Bellevue",0,1252,47.59208,-122.120636
231731,1720556054,Buttercup Outside,0,2781,48.31182,-118.22741
231735,1720556055,Umpqua's Last Resort,0,16929,43.295937,-122.60642
231739,1720556067,Cove Palisades State Park (Crooked River Campground),0,1440,44.54246,-121.25523
231805,1720556159,3339 Hwy 25N. Lot 50,0,14472,48.90593,-117.79663
231831,1720561226,Coeur d'Alene Tribe Headquarters,0,40376,47.33776,-116.88667
231829,1720561225,BB Base Area,0,44593,45.8178,-110.897644
231835,1720561228,Coeur d'Alene Tribe ECLC,0,40348,47.339317,-116.89372
231841,1720561231,DEQ091,0,42231,46.133648,-112.97193
231846,1720561231,LW_Billings Lockwood,0,10967,45.80632,-108.426
231845,1720561231,DEQ093,0,64,46.026306,-114.17987
231857,1720561233,DEQ004,0,32386,46.318184,-114.11164
231867,1720561342,DEQ087,0,44378,45.990585,-110.662926
231869,1720561342,DEQ019,0,95,45.216984,-112.633286
231873,1720561343,DEQ088,0,44378,45.887543,-110.598145
231891,1720623502,Yukon Harbor,0,37710,47.52686,-122.55035
231909,1720623512,Wall Street Bungalow,0,15300,44.054363,-121.31776
231915,1720623516,NW Horizon Dr.,0,8531,44.08309,-121.34398
231923,1720623520,"Salmon Creek, WA",0,35442,45.712387,-122.6656
231943,1720623555,Ferry Road,0,38084,42.472866,-123.479164
231941,1720623554,"9870 2nd St., Sidney",0,1398,48.65063,-123.39676
231947,1720623556,Harvest Park,0,4573,44.09624,-121.30954
231945,1720623556,Krill Institute of Technology,0,16362,44.010426,-123.07526
231949,1720623557,Vawter Hill,0,15100,42.291874,-122.88766
231955,1720623560,Mount Mat,0,9243,48.359077,-123.61453
231963,1720623566,McMinn Park,0,30780,48.507984,-123.3653
232125,1720643984,Makah Tribal Headstart,0,1510,48.3531,-124.58201
232151,1720644005,Forestry Building,0,1506,48.370758,-124.58927
232199,1720802753,Upper Siwash Creek,0,1146,48.714806,-119.27306
232207,1720802760,Outside Beach,0,657,48.44621,-123.29229
232225,1720802781,Spring Creek,0,53625,42.182743,-122.66181
232277,1720806231,Gopher Ranch,0,24272,42.30138,-123.519844
232281,1720806233,Rock cut,0,5266,48.02674,-118.94429
232303,1720806252,Crazy Saxon Way,0,27270,44.001724,-123.09336
232311,1720806941,Sandpoint,0,14261,48.35754,-116.47349
232315,1720806951,River House,0,41466,43.306538,-123.45357
232323,1720806956,CORMK_CraneElem,0,250,43.41737,-118.5766
232333,1720807151,CORMK_Double O School,0,18509,43.32997,-119.27862
232337,1720807340,FroghillFarm,0,21469,47.792004,-122.32368
232343,1720807352,Home,0,432,44.00109,-123.06995
232351,1720814715,Near Pinehurst,0,40006,42.1175,-122.39948
232367,1720814721,Pioneer,0,5544,44.87118,-116.06392
232377,1720814729,Creekside 2,0,28991,46.032684,-123.919426
232383,1720814732,Home,0,452,47.726936,-122.04001
232391,1720814772,Cobert,0,5448,47.550465,-122.14986
232389,1720814772,Clean Air Ambassador @ Ridge Dr,0,3896,48.48291,-120.1869
232401,1720814774,Evans Valley Fire District #6,0,13946,42.538815,-123.151985
232405,1720814775,Wetherbee Drive,0,11491,42.35486,-123.40277
232429,1721053929,Riverside,0,9557,48.4242,-120.15708
232433,1721055126,Inchelium Senior Center,0,3205,48.299805,-118.20529
232447,1721071290,Kathy Moses Outdoor,0,40344,48.179836,-118.8616
232449,1721071291,Cove Palisades State Park office,0,1394,44.542187,-121.27614
232453,1721071295,"1327 Hwy 25 S, Kettle falls WA",0,18805,48.57004,-118.08721
232459,1721071300,Moon Valley,0,2844,47.529064,-121.7504
232485,1721140097,Sunrivers21,0,23156,43.86796,-121.4587
232491,1721146349,Ninemile_MissoulaPublicHealth,0,5002,47.06769,-114.40021
232493,1721146351,EastM_MissoulaPublicHealth,0,2710,46.869263,-113.9454
232525,1721245235,Pegasus Project,0,57000,46.65508,-120.622284
232530,1721245236,Harris Way,0,50054,44.130074,-121.29038
232535,1721245242,Rowena Wilds,0,966,45.663445,-121.32614
232541,1721245335,MP out,0,18363,44.165318,-121.277885
232675,1721247232,Valley View Cabins,0,9677,43.950344,-114.862564
232673,1721247232,BOAS,0,35379,43.595295,-116.20501
232677,1721247233,In the Pines Learning Center,0,237,43.71915,-121.527664
232687,1721247234,Sycan Marsh TNC,0,8733,42.85436,-121.15608
232707,1721250408,55 Outside,0,2048,48.53654,-120.196335
232713,1721250413,Zenergy Health Club,0,21166,43.694653,-114.365326
232775,1721333081,Rocky Reach Dam,0,1292,47.531857,-120.29829
232791,1721333087,Stage Stop 44,0,31555,43.63461,-116.0315
232811,1721333100,CORMK_Labor Mountain Fire FOB,0,3538,47.18837,-120.85121
232833,1721397717,SR Pickleball,0,51300,43.891415,-121.427666
232843,1721408018,Mazama Village - Crater Lake,0,1068,42.86735,-122.16679
232973,1721662240,Running Y Resort,0,14584,42.27664,-121.88532
232981,1721662932,Prospect School District,0,4230,42.75367,-122.48943
233137,1721672044,Upper Columbia Irrigation District,0,34498,47.391228,-120.21816
233143,1721672049,Skyline W,0,15302,44.076046,-121.36576
233159,1721676034,Wilson-Meadows,0,13638,46.263428,-119.23154
233165,1721676227,Black Butte Ranch Maintenance,0,24596,44.3807,-121.67982
233169,1721676295,OZO,0,11523,43.975006,-123.06945
233205,1721682980,BVRR,0,1512,45.85394,-114.22226
233331,1721761460,JmAirLook,0,36282,43.589027,-116.551216
233333,1721761462,MAP-AQI,0,1530,43.066765,-115.38757
233359,1721761495,Mt Hope - Lebanon,0,110,44.56424,-122.85514
233615,1721772084,Skyline West - Mt Shasta,0,15302,44.07521,-121.367004
233629,1721772095,Until it's done! https://cff.org clean air saves lives (Richmond),0,3520,45.509876,-122.61634
233691,1721852342,home,0,66661,44.095573,-121.32342
233705,1721852350,BB8,0,15299,44.013103,-121.35519
233731,1721852367,Stone Road,0,2744,45.464535,-122.36107
233783,1721916287,3091 NW Jewell Way Bend OR 97703,0,29927,44.08103,-121.32714
233781,1721916286,Keller Ferry Store,0,25212,47.92644,-118.69332
233799,1721916298,Granger Admin Building,0,18,48.366005,-119.58366
233801,1721916301,ATG-Roof,0,11026,47.653915,-122.3095
233805,1721916302,Josephine County Food Bank,0,17058,42.447205,-123.3832
233817,1721917402,Evergreen Lane,0,15112,42.195312,-122.69368
233831,1721917413,PK Park,0,34443,44.05957,-123.06631
233829,1721917408,Lucy Covington Government Center,0,70858,48.13328,-118.975876
234035,1722002615,Garvin House- Flex Sensor,0,5266,48.01337,-118.924484
234063,1722002653,Boykinia,0,29563,44.362793,-121.654816
234061,1722002651,South Perry District,0,63,47.64081,-117.394005
234091,1722007026,Lippman Rd,0,46173,45.6289,-121.56814
234107,1722032853,Mila - Outside,0,11968,45.467117,-122.71559
234187,1722274661,Columbine Rd.,0,50058,46.8932,-113.96026
234395,1722369882,ORCA - Pelicans West,0,52142,44.61631,-124.046906
234399,1722369886,ORCA - Pelicans East,0,52145,44.61631,-124.04671
234485,1722373790,Glencoe,0,4536,47.596245,-121.973366
234495,1722373797,Clean Air Ambassador @ Methow UMC,0,63436,48.42295,-120.15669
234499,1722373801,Customs House,0,621,48.423164,-123.368576
234525,1722373819,Clean Air Ambassador @ Chimney Acres,0,4994,48.357376,-120.35358
235145,1722456679,Oak View Circle,0,13905,42.332222,-122.83196
235171,1722456704,CDHD-Mountain Spouts OUT,0,11217,47.679153,-120.652756
235175,1722456707,Oswego St,0,49736,48.415028,-123.3812
235181,1722456712,CDHD Orondo School OUT,0,4262,47.64177,-120.21515
235751,1722628203,Glacier Fire and Rescue,0,48606,48.889713,-121.94702
235783,1722628223,Fort Washakie Middle School,0,13125,42.999046,-108.85342
235789,1722708613,Doug E Fresh,0,25617,45.35487,-122.64928
235835,1722866052,North Wenas Near Fire Station,0,20189,46.712,-120.51957
235841,1722866071,Shady Grove Exterior,0,18641,44.885567,-116.0525
235855,1722866081,Yellowstone NEON Tower,0,14346,44.95345,-110.53933
235863,1722866089,North End,0,52382,43.6323,-116.201256
235959,1722882283,HB,0,6715,46.308765,-119.27116
235977,1722882304,Barn,0,2100,42.02347,-111.77619
236063,1722885129,Riverside School District,0,5742,47.96847,-117.3531
236083,1722885155,Holden Village,0,21899,48.20026,-120.77486
236129,1722892472,Cloverdale,0,40249,43.612522,-116.33408
236157,1722903965,MAPLE LEAF CAMPER,0,14518,47.703655,-122.31639
236211,1722904027,Hillsboro,0,805,45.54284,-122.885185
236295,1722972320,"1501 SisQ Medford, OR",0,13355,42.32155,-122.854195
236299,1722972371,White Center (Mallard Lake),0,56194,47.509953,-122.34854
236297,1722972369,Kodiak,0,2078,43.581867,-116.401855
236301,1722972373,Southland KND,0,249,43.459995,-116.26694
236345,1722977808,South Park,0,13869,43.41994,-110.80824
236349,1722977814,Bogus Basin J.R. Simplot Lodge,0,1358,43.76442,-116.10327
236399,1722977889,Clean Air Ambassador @ Farmhouse,0,21539,48.2547,-120.164604
236397,1722977887,Clean Air Ambassador @ Mesa,0,14399,48.260635,-120.172165
236765,1723070331,NEON D16 WREF,0,26060,45.82051,-121.95204
236769,1723070333,NEON D16 ABBY,0,24759,45.76258,-122.33013
236831,1723123271,Bar B Bar,0,10309,43.57544,-110.75525
236833,1723123273,Dog Run,0,12556,43.68824,-114.33717
237015,1723141077,Mount Helena Drive,0,24268,46.595978,-112.06072
237019,1723141080,Bison Engineering,0,10067,46.597954,-111.98093
237129,1723149858,"Glenwood, WA",0,25638,46.029778,-121.27446
237263,1723235865,Sweathouse Creek,0,8765,46.41305,-114.2083
237261,1723233991,WRC Golf Course,0,44632,45.65271,-118.67274
237265,1723235868,Summit West,0,39762,47.42351,-121.416145
237279,1723476624,TC Sunnyvale Dr,0,1952,47.820034,-117.60341
237327,1723485232,MV Clean Air Ambassador @ Benson Creek,0,2830,48.29409,-120.0417
237355,1723486659,Tres Llamas,0,6261,43.715405,-121.48178
237359,1723491780,Richey High School,0,59907,47.642567,-105.06773
237367,1723494805,WRC Golf Course 2,0,25026,45.6524,-118.67153
237453,1723500820,Trilogy Redmond Ridge,0,1888,47.72465,-122.03048
237689,1723570110,Clean Air Ambassador @ Frost Rd,0,16012,48.37745,-120.180115
237701,1723570132,Clean Air Ambassador @ Spook Haven Rd,0,30299,48.566086,-120.19397
237767,1723579296,Birkenfeld1,0,24054,45.972473,-123.364235
237769,1723579298,Badger Valley,0,3274,46.244804,-119.2901
237837,1723675995,Nighthawk,0,8733,48.96692,-119.642075
237855,1723676009,Lost Creek 24,0,5212,43.85567,-122.79886
238015,1723754184,Rogue Agg,0,63135,42.42275,-122.95903
238045,1723754196,Tempest Court,0,70814,45.696037,-111.07309
238057,1723754203,Jug Handle Estates,0,5544,44.828365,-116.01413
238119,1723832184,River House,0,34346,46.880554,-113.91346
238123,1723832189,Kleinschmidt Flat,0,8751,47.052,-112.92253
238277,1723846733,Pas_O,0,29997,46.23189,-119.09091
238281,1723846738,Marsing-Homedale,0,8736,43.544033,-116.91752
238309,1723846771,Rattlesnake Lincolnwood,0,15518,46.904175,-113.96971
238319,1723846781,25th &amp; Regan,0,23011,43.628273,-116.22207
238399,1724084282,Dragonfly Grove,0,20299,43.788345,-123.05694
238569,1724106362,BH Campus,0,9053,44.681347,-106.988815
238581,1724106373,Tongue River Elementary,0,2551,44.905224,-107.18076
238589,1724106381,Backyard,0,7409,43.630856,-116.21522
238597,1724106390,Tongue River High School,0,89,44.869797,-107.27024
238621,1724106422,Douglas Middle School,0,19881,42.749245,-105.396675
238671,1724172314,Clinton,0,35822,43.608795,-116.23399
238717,1724182094,Cascade Hills Outdoors,0,59020,43.730873,-116.57416
238867,1724192755,Carl Maxey Center (Outdoor),0,1346,47.651585,-117.36508
238957,1724255485,CORMK_City of Riggins City Hall,0,5091,45.422688,-116.31382
239051,1724273973,Newport Office - NETCHD 22,0,1501,48.186287,-117.049065
239093,1724335072,Mountain Home School District Office,0,1220,43.13485,-115.69451
239103,1724335081,"61795 Ward Road, Bend OR 97702",0,14231,44.042454,-121.2449
239101,1724335079,Windward,0,54416,48.72363,-122.33495
239219,1724427789,OWR,0,10147,44.32643,-121.54015
239615,1724686946,E 5th St,0,2844,47.49775,-121.78194
239743,1724715811,Deschutes Public Library - Outdoor,0,24302,44.273743,-121.177055
239779,1724774051,Southgate Triangle,0,58898,46.84042,-114.02701
240241,1724866310,Steilacoom,0,14480,47.166233,-122.60371
240285,1724866354,North Saanich,0,58361,48.69279,-123.47628
240603,1724944210,MCO — Lubrecht HQ,0,1064,46.89,-113.45
240607,1724944215,CSKT — St. Ignatius High School (Outside),0,9915,47.31888,-114.09078
240637,1724977121,Ring Perch Ct,0,14648,43.54652,-116.27092
240825,1725377975,CORMK_Bear Gulch ICP,0,34,47.2471,-123.1489
240911,1725384156,Tamarack Village St Miguel,0,45959,44.670383,-116.12223
240943,1725390197,Roseway,0,30345,45.552452,-122.59834
241365,1725569732,Kirkland / Finn Hill,0,15772,47.72448,-122.21644
241597,1725663365,Tierra Del Mar North,0,16864,45.253914,-123.96561
241775,1725929706,NW Woodsman Loop,0,31738,44.07471,-121.36876
241895,1725988108,Huffin on the Hill,0,11954,47.386482,-122.18793
241915,1726000163,Sherwood View Estates,0,11382,45.349384,-122.82326
241925,1726000167,Meadows Valley Fire Department,0,44426,44.97138,-116.28834
241951,1726000182,62830 Cephus Ct,0,31666,44.081257,-121.25749
242317,1726075939,House,0,27306,44.344025,-106.70562
242343,1726156873,Terrebonne Domestic Water District,0,1060,44.351913,-121.18342
242837,1726247105,US EPA CASTNET NPT006_242837,0,401,46.2756,-116.0216
242951,1726260804,Jacksion Elementary,0,11356,43.483196,-110.75885
242975,1726260856,Dorena School,0,6178,43.738094,-122.879745
242995,1726260859,Wilson Elementary,0,21653,43.499084,-110.86629
243023,1726261249,West Hills:Trenton,0,22955,44.06651,-121.33918
243051,1726261289,Willemain at Lost Creek,0,4928,43.739735,-110.59369
243055,1726261293,Four Pines,0,792,43.58048,-110.82682
243077,1726261319,Kite Sanctuary,0,9571,44.232143,-121.44347
243199,1726509198,23rd and Bayview,0,12528,47.58102,-122.30331
243203,1726509203,North Queen Anne,0,426,47.652485,-122.37238
243375,1726588658,Maddox Drive,0,18487,43.4669,-110.8051
243701,1726674917,Ridge,0,6715,43.25303,-123.371605
243743,1726680213,Georgetown Lake,0,11196,46.189457,-113.24605
243747,1726680216,First Yellow Mule,0,60213,45.20356,-111.35916
243881,1726759262,Tumalo Rim Court,0,34079,44.14897,-121.35059
243935,1726787900,The Villa,0,66501,46.595905,-120.51816
244145,1726866620,Rowdy’s Ranch,0,13220,42.280975,-122.91404
244179,1726866635,Mt Norway VJ,0,16750,45.606785,-122.285866
244433,1727109305,Sumner Neighborhood - 90th and Sumner,0,61845,45.560658,-122.570206
244615,1727129209,"19660 mountaineer way, bend, or",0,15288,44.039436,-121.33822
244779,1727194333,South Old Stage Road,0,14162,42.153343,-123.63884
244955,1727276396,Foothills Learning Center,0,191,43.641094,-116.18401
245255,1727440912,Judy's park,0,19482,45.020596,-123.02278
245319,1727710517,Saiga - outdoor,0,509,45.416447,-122.824295
245507,1727729117,Williams St / Dog Park,0,806,44.858368,-123.183624
245673,1727815113,BEE,0,15303,44.070465,-121.34247
246629,1728394933,Stilson Path,0,24015,43.50253,-110.8545
246893,1728507543,Northlake,0,52740,47.64796,-122.34692
247255,1728940567,Brookings,0,3694,42.05956,-124.28795
247257,1728940969,Magic Triangle,0,67121,44.145054,-121.31166
247295,1729015005,Chattaroy Charm Outdoor,0,43598,47.929565,-117.194885
247299,1729015008,McTavish Rd Fire Hall #2,0,44671,48.629593,-123.43023
247303,1729015012,"Monet’s Garden, Vancouver WA",0,61218,45.6843,-122.486664
247313,1729015023,Hagan Rd One,0,31586,48.572792,-123.458046
247321,1729015031,Wain Road Firehall,0,31828,48.67741,-123.459236
247337,1729015043,North Saanich Municipal Hall Air Sensor #3,0,2110,48.656155,-123.43267
247751,1729105671,The Hummingbird Cottage,0,26397,48.46864,-123.39329
248001,1729278742,Donkey Whisperer Farm,0,41321,48.108025,-123.136566
248115,1729280426,Kelly School,0,21680,43.62251,-110.628265
248159,1729526391,Gold Beach - Near Kissing Rock,0,19013,42.383213,-124.42038
248379,1729532976,GreshamSW,0,10879,45.49132,-122.44098
248583,1729542390,Osprey,0,738,43.718426,-115.950066
248581,1729542389,Providence,0,27980,44.62399,-122.80408
248595,1729542402,Old Town Tacoma,0,26825,47.269646,-122.463646
248705,1729612995,Evergreen Supply,0,5002,48.154865,-116.19041
248721,1729613014,KCV,0,560,46.51961,-114.11865
249111,1729723811,Brant Dr.,0,42434,43.83269,-121.45852
249467,1730129060,"ROAR, MAN!",0,61313,45.30892,-121.860405
250001,1730326485,16 High Plains Rd,0,6219,47.463356,-111.44029
250037,1730473266,Ballard 58th,0,438,47.671066,-122.39095
250133,1730488331,922 Little Willow Creek,0,17278,46.296764,-114.008316
