id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
20755,2021-12-01T00:00:00Z,70,44,4.2,4.2,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-03-01T00:00:00Z,61,50,6.6,6.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-01-01T00:00:00Z,66,49,6.1,6.2,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-03-01T00:00:00Z,61,52,3.7,3.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-10-01T00:00:00Z,65,57,5,5,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-05-01T00:00:00Z,54,64,3.5,3.5,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-01-01T00:00:00Z,71,47,11.1,11.2,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-12-01T00:00:00Z,69,44,8,8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2025-01-01T00:00:00Z,66,46,12.4,12.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-06-01T00:00:00Z,50,73,5.9,6.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-02-01T00:00:00Z,65,50,4.2,4.2,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-01-01T00:00:00Z,70,49,8.9,8.9,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2025-07-01T00:00:00Z,49,74,4.5,4.5,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-09-01T00:00:00Z,59,70,45.3,66.3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-02-01T00:00:00Z,66,48,7.8,7.8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-11-01T00:00:00Z,69,52,6.8,6.8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2025-03-01T00:00:00Z,65,53,2.5,2.5,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-01-01T00:00:00Z,71,48,3,3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-08-01T00:00:00Z,57,72,7.5,7.5,View Ridge ,2018-12-05T20:26:27Z,10340
14115,2022-01-01T00:00:00Z,48,40,4.1,4.1,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2021-07-01T00:00:00Z,35,78,7.7,7.9,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2021-05-01T00:00:00Z,40,61,1,1,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2022-12-01T00:00:00Z,47,37,4.8,4.9,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2023-10-01T00:00:00Z,45,58,4.6,4.6,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2020-08-01T00:00:00Z,35,75,3.4,3.4,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2024-07-01T00:00:00Z,32,79,4.3,4.3,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2021-11-01T00:00:00Z,51,49,3.2,3.2,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2020-06-01T00:00:00Z,41,67,0.9,0.9,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2025-05-01T00:00:00Z,38,63,1934.7,2902.1,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2021-01-01T00:00:00Z,51,44,3.6,3.6,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2025-07-01T00:00:00Z,33,78,1502.1,2252.2,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2024-03-01T00:00:00Z,44,49,0.9,0.9,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2023-03-01T00:00:00Z,41,46,1.3,1.3,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2021-10-01T00:00:00Z,48,55,1.9,1.9,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2023-07-01T00:00:00Z,34,77,5.1,5.1,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2023-06-01T00:00:00Z,38,70,3.8,3.8,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2020-11-01T00:00:00Z,51,47,3,3,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
14115,2024-02-01T00:00:00Z,47,46,1.2,1.2,Tumble Creek Outdoor,2018-08-03T21:52:29Z,3346
